Delivery Week,Producer Code,Product ID,Product,Quantity,Cost,Fulfilled,Water Access,Land Ownership,FulfilPerc
8/1/2022,NTN,3809,"Beans, Green, Yellow or Purple",15,7100,15,False,False,1.0
8/1/2022,CMU,3138,"Greens, Collard-24 ct",10,4275,10,False,False,1.0
8/1/2022,BXF,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,True,1.0
8/1/2022,CHO,3809,"Beans, Green, Yellow or Purple",10,7100,0,False,True,0.0
8/1/2022,JWI,3138,"Greens, Collard-24 ct",5,4275,5,False,False,1.0
8/1/2022,AFC,3138,"Greens, Collard-24 ct",8,4275,8,True,True,1.0
8/1/2022,SRF,3809,"Beans, Green, Yellow or Purple",15,7100,0,True,False,0.0
8/1/2022,CMA,3669,"Greens, Chard-24 ct",5,4275,0,False,False,0.0
8/1/2022,CMA,3754,"Cabbage, Red",5,4075,0,False,False,0.0
8/1/2022,SXF,3826,"Greens, Sweet Potato Leaves-12 ct",50,3525,50,False,False,1.0
8/1/2022,CMA,3754,"Cabbage, Red",5,4075,0,False,False,0.0
8/1/2022,YMF,3754,"Cabbage, Red",5,4075,0,True,False,0.0
8/1/2022,PBY,3809,"Beans, Green, Yellow or Purple",10,7100,10,False,False,1.0
8/1/2022,CBS,3404,Tomatillos,20,3275,0,True,True,0.0
8/1/2022,LVO,3669,"Greens, Chard-24 ct",5,4275,0,True,True,0.0
8/1/2022,MHA,3362,"Cucumbers, Pickling",11,2400,6,False,False,0.5454545454545454
8/1/2022,CBS,3404,Tomatillos,66,3275,0,True,True,0.0
8/1/2022,CLP,3362,"Cucumbers, Pickling",11,2400,0,False,True,0.0
8/1/2022,TXI,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,False,1.0
8/1/2022,LOF,3362,"Cucumbers, Pickling",11,2400,11,False,False,1.0
8/1/2022,RSV,3362,"Cucumbers, Pickling",11,2400,0,False,False,0.0
8/1/2022,AGF,3404,Tomatillos,46,3275,12,True,True,0.2608695652173913
8/1/2022,RSV,3809,"Beans, Green, Yellow or Purple",5,7100,0,False,False,0.0
8/1/2022,TXI,3362,"Cucumbers, Pickling",11,2400,11,False,False,1.0
8/1/2022,LVO,3138,"Greens, Collard-24 ct",5,4275,0,True,True,0.0
8/1/2022,CBO,3138,"Greens, Collard-24 ct",5,4275,0,False,False,0.0
8/1/2022,D2D,3182,"Squash, Summer, Patty Pan",18,2400,3,True,True,0.16666666666666666
8/1/2022,YMF,3809,"Beans, Green, Yellow or Purple",10,7100,10,True,False,1.0
8/1/2022,ONC,3669,"Greens, Chard-24 ct",5,4275,0,False,False,0.0
8/1/2022,D2D,3809,"Beans, Green, Yellow or Purple",10,7100,0,True,True,0.0
8/1/2022,LEE,3809,"Beans, Green, Yellow or Purple",10,7100,10,,,1.0
8/1/2022,BXF,3138,"Greens, Collard-24 ct",10,4275,0,False,True,0.0
8/1/2022,CLP,3182,"Squash, Summer, Patty Pan",18,2400,15,False,True,0.8333333333333334
8/1/2022,MMO,3669,"Greens, Chard-24 ct",15,4275,11,False,False,0.7333333333333333
8/1/2022,CBO,3669,"Greens, Chard-24 ct",5,4275,5,False,False,1.0
8/1/2022,ONC,3754,"Cabbage, Red",5,4075,5,False,False,1.0
8/1/2022,ONC,3754,"Cabbage, Red",5,4075,5,False,False,1.0
8/1/2022,CVP,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,0,False,False,0.0
8/1/2022,MLG,3809,"Beans, Green, Yellow or Purple",10,7100,5,False,False,0.5
8/1/2022,HOP,3362,"Cucumbers, Pickling",11,2400,0,True,False,0.0
8/1/2022,CLP,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,0,False,True,0.0
8/1/2022,MLG,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,False,1.0
8/1/2022,CHO,3182,"Squash, Summer, Patty Pan",22,2400,0,False,True,0.0
8/1/2022,D2D,3138,"Greens, Collard-24 ct",10,4275,10,True,True,1.0
8/1/2022,LDX,3754,"Cabbage, Red",5,4075,5,True,False,1.0
8/15/2022,CMU,3138,"Greens, Collard-24 ct",10,4275,10,False,False,1.0
8/15/2022,SXF,3826,"Greens, Sweet Potato Leaves-12 ct",50,3525,50,False,False,1.0
8/15/2022,CLP,3702,"Greens, Malabar Spinach-12 ct",12,3650,0,False,True,0.0
8/15/2022,CLP,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,True,1.0
8/15/2022,CLP,3717,"Eggplant, Globe",15,3700,2,False,True,0.13333333333333333
8/15/2022,AFC,3138,"Greens, Collard-24 ct",8,4275,8,True,True,1.0
8/15/2022,CBS,3404,Tomatillos,66,3275,66,True,True,1.0
8/15/2022,CMA,3138,"Greens, Collard-24 ct",5,4275,4,False,False,0.8
8/15/2022,DTF,3202,"Tomatoes, Slicing",36,4600,36,False,True,1.0
8/15/2022,CTH,3202,"Tomatoes, Slicing",15,4600,0,False,False,0.0
8/15/2022,CLP,3362,"Cucumbers, Pickling",11,2400,7,False,True,0.6363636363636364
8/15/2022,CHO,3854,"Greens, Pumpkin Vine-12 ct",12,3650,0,False,True,0.0
8/15/2022,PBY,3089,"Melon, Watermelon",10,3075,0,False,False,0.0
8/15/2022,BXF,3364,"Greens, Mustard-24 ct",5,4275,0,False,True,0.0
8/15/2022,CVP,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,False,1.0
8/15/2022,MLG,3364,"Greens, Mustard-24 ct",10,4275,0,False,False,0.0
8/15/2022,MLG,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,False,1.0
8/15/2022,PLT,3702,"Greens, Malabar Spinach-12 ct",12,3650,12,False,False,1.0
8/15/2022,CLP,3182,"Squash, Summer, Patty Pan",18,2400,18,False,True,1.0
8/15/2022,PLT,3854,"Greens, Pumpkin Vine-12 ct",12,3650,12,False,False,1.0
8/15/2022,BXF,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,True,1.0
8/15/2022,JWI,3138,"Greens, Collard-24 ct",5,4275,1,False,False,0.2
8/15/2022,KSL,3364,"Greens, Mustard-24 ct",10,4275,0,False,False,0.0
8/15/2022,LOF,3364,"Greens, Mustard-24 ct",5,4275,5,False,False,1.0
8/15/2022,KSL,3828,"Peppers, Green Bell",15,4075,0,False,False,0.0
8/15/2022,PLT,3854,"Greens, Pumpkin Vine-12 ct",14,3650,2,False,False,0.14285714285714285
8/15/2022,BXF,3138,"Greens, Collard-24 ct",10,4275,6,False,True,0.6
8/15/2022,BXF,3853,"Greens, Eggplant Leaves -12 ct",15,3650,0,False,True,0.0
8/15/2022,BXF,3854,"Greens, Pumpkin Vine-12 ct",12,3650,12,False,True,1.0
8/15/2022,MMO,3364,"Greens, Mustard-24 ct",5,4275,0,False,False,0.0
8/15/2022,KHF,3153,"Peppers, Jalapeño",12,3000,12,False,False,1.0
8/15/2022,CBO,3138,"Greens, Collard-24 ct",5,4275,5,False,False,1.0
8/15/2022,MLG,3702,"Greens, Malabar Spinach-12 ct",14,3650,14,False,False,1.0
8/15/2022,PLT,3364,"Greens, Mustard-24 ct",5,4275,0,False,False,0.0
8/15/2022,LFF,3828,"Peppers, Green Bell",25,4075,22,True,False,0.88
8/15/2022,TXI,3702,"Greens, Malabar Spinach-12 ct",12,3650,12,False,False,1.0
8/15/2022,MFP,3153,"Peppers, Jalapeño",10,3000,10,False,False,1.0
8/15/2022,D2D,3754,"Cabbage, Red",5,4075,5,True,True,1.0
8/15/2022,LEE,3828,"Peppers, Green Bell",5,4075,0,,,0.0
8/15/2022,TXI,3362,"Cucumbers, Pickling",11,2400,10,False,False,0.9090909090909091
8/15/2022,YMF,3853,"Greens, Eggplant Leaves -12 ct",20,3650,20,True,False,1.0
8/15/2022,CLP,3854,"Greens, Pumpkin Vine-12 ct",12,3650,0,False,True,0.0
8/15/2022,CAL,3153,"Peppers, Jalapeño",12,3000,12,True,True,1.0
8/15/2022,TXI,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,False,1.0
8/15/2022,CBS,3404,Tomatillos,20,3275,20,True,True,1.0
8/15/2022,D2D,3138,"Greens, Collard-24 ct",10,4275,10,True,True,1.0
8/15/2022,MHA,3362,"Cucumbers, Pickling",11,2400,11,False,False,1.0
8/15/2022,KSL,3202,"Tomatoes, Slicing",15,4600,0,False,False,0.0
8/15/2022,MHA,3364,"Greens, Mustard-24 ct",5,4275,0,False,False,0.0
8/15/2022,CHO,3702,"Greens, Malabar Spinach-12 ct",12,3650,0,False,True,0.0
8/15/2022,YMF,3668,"Eggplant, Japanese",10,3425,10,True,False,1.0
8/15/2022,AGF,3089,"Melon, Watermelon",15,3075,0,True,True,0.0
8/15/2022,CLP,3853,"Greens, Eggplant Leaves -12 ct",15,3650,0,False,True,0.0
8/15/2022,LDX,3153,"Peppers, Jalapeño",10,3000,10,True,False,1.0
8/15/2022,HOP,3362,"Cucumbers, Pickling",11,2400,0,True,False,0.0
8/15/2022,AGF,3091,"Melon, Honeydew",50,3125,0,True,True,0.0
8/15/2022,MLG,3854,"Greens, Pumpkin Vine-12 ct",14,3650,14,False,False,1.0
8/15/2022,TXI,3854,"Greens, Pumpkin Vine-12 ct",12,3650,0,False,False,0.0
8/15/2022,KHF,3202,"Tomatoes, Slicing",36,4600,36,False,False,1.0
8/15/2022,DTF,3202,"Tomatoes, Slicing",15,4600,15,False,True,1.0
8/15/2022,CVP,3702,"Greens, Malabar Spinach-12 ct",12,3650,10,False,False,0.8333333333333334
8/15/2022,MFP,3364,"Greens, Mustard-24 ct",5,4275,0,False,False,0.0
8/15/2022,PBY,3202,"Tomatoes, Slicing",15,4600,0,False,False,0.0
8/15/2022,LOF,3362,"Cucumbers, Pickling",11,2400,11,False,False,1.0
8/15/2022,LVO,3138,"Greens, Collard-24 ct",5,4275,0,True,True,0.0
8/15/2022,PBY,3668,"Eggplant, Japanese",10,3425,10,False,False,1.0
8/15/2022,PLT,3668,"Eggplant, Japanese",10,3425,10,False,False,1.0
8/15/2022,AGF,3404,Tomatillos,46,3275,46,True,True,1.0
8/15/2022,PBY,3717,"Eggplant, Globe",15,3700,15,False,False,1.0
8/15/2022,KSL,3854,"Greens, Pumpkin Vine-12 ct",12,3650,0,False,False,0.0
8/15/2022,CHO,3182,"Squash, Summer, Patty Pan",22,2400,0,False,True,0.0
8/15/2022,AGF,3091,"Melon, Honeydew",50,3125,0,True,True,0.0
8/15/2022,PLT,3853,"Greens, Eggplant Leaves -12 ct",20,3650,20,False,False,1.0
8/15/2022,CHO,3853,"Greens, Eggplant Leaves -12 ct",15,3650,0,False,True,0.0
8/15/2022,KHF,3668,"Eggplant, Japanese",10,3425,10,False,False,1.0
8/15/2022,CLP,3668,"Eggplant, Japanese",10,3425,10,False,True,1.0
8/15/2022,D2D,3182,"Squash, Summer, Patty Pan",18,2400,15,True,True,0.8333333333333334
8/15/2022,YMF,3702,"Greens, Malabar Spinach-12 ct",14,3650,14,True,False,1.0
8/15/2022,BXF,3702,"Greens, Malabar Spinach-12 ct",12,3650,12,False,True,1.0
8/15/2022,HOP,3717,"Eggplant, Globe",10,3700,10,True,False,1.0
8/15/2022,AGF,3089,"Melon, Watermelon",15,3075,0,True,True,0.0
8/15/2022,CBS,3153,"Peppers, Jalapeño",12,3000,12,True,True,1.0
8/15/2022,CMU,3853,"Greens, Eggplant Leaves -12 ct",15,3650,0,False,False,0.0
8/15/2022,LFF,3153,"Peppers, Jalapeño",10,3000,10,True,False,1.0
8/15/2022,YMF,3717,"Eggplant, Globe",10,3700,10,True,False,1.0
8/15/2022,RSV,3362,"Cucumbers, Pickling",11,2400,0,False,False,0.0
8/15/2022,PZM,3828,"Peppers, Green Bell",5,4075,5,True,False,1.0
8/15/2022,PBY,3089,"Melon, Watermelon",10,3075,0,False,False,0.0
8/22/2022,YMF,3702,"Greens, Malabar Spinach-12 ct",14,3650,14,True,False,1.0
8/22/2022,MMO,3813,"Greens, Kale-24 ct",5,4275,0,False,False,0.0
8/22/2022,PBY,3201,"Tomatoes, Roma",10,4050,0,False,False,0.0
8/22/2022,AGF,3201,"Tomatoes, Roma",10,4050,0,True,True,0.0
8/22/2022,LFF,3153,"Peppers, Jalapeño",10,3000,10,True,False,1.0
8/22/2022,CHO,3200,"Tomatoes, Grape, 12 ct Pint",10,4050,0,False,True,0.0
8/22/2022,PLT,3458,"Peppers, Habanero",10,4050,10,False,False,1.0
8/22/2022,LOF,3364,"Greens, Mustard-24 ct",5,4275,0,False,False,0.0
8/22/2022,PBY,3089,"Melon, Watermelon",10,3075,0,False,False,0.0
8/22/2022,CHO,3853,"Greens, Eggplant Leaves -12 ct",15,3650,0,False,True,0.0
8/22/2022,D2D,3200,"Tomatoes, Grape, 12 ct Pint",10,4050,10,True,True,1.0
8/22/2022,CHO,3702,"Greens, Malabar Spinach-12 ct",12,3650,0,False,True,0.0
8/22/2022,TXI,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,False,1.0
8/22/2022,CLP,3853,"Greens, Eggplant Leaves -12 ct",15,3650,0,False,True,0.0
8/22/2022,CBO,3813,"Greens, Kale-24 ct",5,4275,5,False,False,1.0
8/22/2022,TXI,3854,"Greens, Pumpkin Vine-12 ct",12,3650,0,False,False,0.0
8/22/2022,D2D,3754,"Cabbage, Red",5,4075,5,True,True,1.0
8/22/2022,AGF,3089,"Melon, Watermelon",40,3075,0,True,True,0.0
8/22/2022,MLG,3854,"Greens, Pumpkin Vine-12 ct",14,3650,14,False,False,1.0
8/22/2022,BXF,3702,"Greens, Malabar Spinach-12 ct",12,3650,11,False,True,0.9166666666666666
8/22/2022,PLT,3702,"Greens, Malabar Spinach-12 ct",12,3650,12,False,False,1.0
8/22/2022,LFF,3828,"Peppers, Green Bell",25,4075,25,True,False,1.0
8/22/2022,SXF,3826,"Greens, Sweet Potato Leaves-12 ct",50,3525,50,False,False,1.0
8/22/2022,CBS,3201,"Tomatoes, Roma",10,4050,0,True,True,0.0
8/22/2022,LEE,3828,"Peppers, Green Bell",10,4075,10,,,1.0
8/22/2022,AGF,3089,"Melon, Watermelon",40,3075,0,True,True,0.0
8/22/2022,BXF,3853,"Greens, Eggplant Leaves -12 ct",15,3650,0,False,True,0.0
8/22/2022,CMA,3813,"Greens, Kale-24 ct",5,4275,3,False,False,0.6
8/22/2022,MLG,3364,"Greens, Mustard-24 ct",10,4275,0,False,False,0.0
8/22/2022,HAF,3758,"Eggplant, African (Bitter Ball)",11,2400,11,False,True,1.0
8/22/2022,CTH,3202,"Tomatoes, Slicing",15,4600,0,False,False,0.0
8/22/2022,CBS,3404,Tomatillos,66,3275,66,True,True,1.0
8/22/2022,MLG,3702,"Greens, Malabar Spinach-12 ct",14,3650,14,False,False,1.0
8/22/2022,PLT,3854,"Greens, Pumpkin Vine-12 ct",14,3650,14,False,False,1.0
8/22/2022,D2D,3813,"Greens, Kale-24 ct",5,4275,5,True,True,1.0
8/22/2022,DTF,3202,"Tomatoes, Slicing",36,4600,36,False,True,1.0
8/22/2022,PZM,3458,"Peppers, Habanero",10,4050,0,True,False,0.0
8/22/2022,BXF,3854,"Greens, Pumpkin Vine-12 ct",12,3650,7,False,True,0.5833333333333334
8/22/2022,CHO,3458,"Peppers, Habanero",10,4050,0,False,True,0.0
8/22/2022,CBS,3404,Tomatillos,20,3275,20,True,True,1.0
8/22/2022,BXF,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,True,1.0
8/22/2022,CLP,3702,"Greens, Malabar Spinach-12 ct",12,3650,0,False,True,0.0
8/22/2022,CVP,3702,"Greens, Malabar Spinach-12 ct",12,3650,12,False,False,1.0
8/22/2022,CHO,3854,"Greens, Pumpkin Vine-12 ct",12,3650,0,False,True,0.0
8/22/2022,LDX,3153,"Peppers, Jalapeño",10,3000,10,True,False,1.0
8/22/2022,BXF,3364,"Greens, Mustard-24 ct",5,4275,0,False,True,0.0
8/22/2022,MMO,3364,"Greens, Mustard-24 ct",5,4275,0,False,False,0.0
8/22/2022,AGF,3404,Tomatillos,46,3275,46,True,True,1.0
8/22/2022,KSL,3854,"Greens, Pumpkin Vine-12 ct",12,3650,0,False,False,0.0
8/22/2022,TXI,3702,"Greens, Malabar Spinach-12 ct",12,3650,12,False,False,1.0
8/22/2022,D2D,3200,"Tomatoes, Grape, 12 ct Pint",10,4050,10,True,True,1.0
8/22/2022,PLT,3758,"Eggplant, African (Bitter Ball)",22,2400,22,False,False,1.0
8/22/2022,MFP,3828,"Peppers, Green Bell",5,4075,5,False,False,1.0
8/22/2022,CBS,3153,"Peppers, Jalapeño",12,3000,12,True,True,1.0
8/22/2022,MLG,3758,"Eggplant, African (Bitter Ball)",11,2400,11,False,False,1.0
8/22/2022,CLP,3813,"Greens, Kale-24 ct",10,4275,10,False,True,1.0
8/22/2022,YMF,3853,"Greens, Eggplant Leaves -12 ct",20,3650,0,True,False,0.0
8/22/2022,KHF,3201,"Tomatoes, Roma",36,4050,36,False,False,1.0
8/22/2022,LFF,3458,"Peppers, Habanero",25,4050,0,True,False,0.0
8/22/2022,LFF,3828,"Peppers, Green Bell",25,4075,0,True,False,0.0
8/22/2022,PLT,3364,"Greens, Mustard-24 ct",5,4275,5,False,False,1.0
8/22/2022,SXF,3758,"Eggplant, African (Bitter Ball)",11,2400,11,False,False,1.0
8/22/2022,LEE,3828,"Peppers, Green Bell",10,4075,0,,,0.0
8/22/2022,MLG,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,False,1.0
8/22/2022,PZM,3153,"Peppers, Jalapeño",10,3000,10,True,False,1.0
8/22/2022,PBY,3089,"Melon, Watermelon",10,3075,0,False,False,0.0
8/22/2022,CVP,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,False,1.0
8/22/2022,KSL,3828,"Peppers, Green Bell",10,4075,0,False,False,0.0
8/22/2022,CAL,3153,"Peppers, Jalapeño",12,3000,12,True,True,1.0
8/22/2022,PLT,3854,"Greens, Pumpkin Vine-12 ct",12,3650,10,False,False,0.8333333333333334
8/22/2022,CLP,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,True,1.0
8/22/2022,NTN,3813,"Greens, Kale-24 ct",10,4275,10,False,False,1.0
8/22/2022,TXI,3758,"Eggplant, African (Bitter Ball)",11,2400,11,False,False,1.0
8/22/2022,MFP,3828,"Peppers, Green Bell",5,4075,5,False,False,1.0
8/22/2022,KHF,3853,"Greens, Eggplant Leaves -12 ct",15,3650,10,False,False,0.6666666666666666
8/22/2022,PLT,3853,"Greens, Eggplant Leaves -12 ct",20,3650,20,False,False,1.0
8/22/2022,JWI,3813,"Greens, Kale-24 ct",5,4275,5,False,False,1.0
8/22/2022,YMF,3200,"Tomatoes, Grape, 12 ct Pint",18,4050,18,True,False,1.0
8/22/2022,CLP,3854,"Greens, Pumpkin Vine-12 ct",12,3650,0,False,True,0.0
8/22/2022,KSL,3364,"Greens, Mustard-24 ct",10,4275,0,False,False,0.0
8/22/2022,KHF,3153,"Peppers, Jalapeño",12,3000,12,False,False,1.0
8/22/2022,MFP,3364,"Greens, Mustard-24 ct",5,4275,5,False,False,1.0
8/22/2022,KSL,3202,"Tomatoes, Slicing",15,4600,0,False,False,0.0
8/22/2022,LOF,3813,"Greens, Kale-24 ct",5,4275,5,False,False,1.0
8/22/2022,KSL,3828,"Peppers, Green Bell",10,4075,0,False,False,0.0
8/22/2022,MHG,3200,"Tomatoes, Grape, 12 ct Pint",10,4050,9,True,True,0.9
8/22/2022,LDX,3458,"Peppers, Habanero",11,4050,0,True,False,0.0
8/22/2022,MHA,3364,"Greens, Mustard-24 ct",5,4275,0,False,False,0.0
8/29/2022,BXF,3702,"Greens, Malabar Spinach-12 ct",12,3650,0,False,True,0.0
8/29/2022,AGF,3404,Tomatillos,46,3275,0,True,True,0.0
8/29/2022,KAL,3132,"Carrots, Rainbow",22,3675,0,False,False,0.0
8/29/2022,PLT,3668,"Eggplant, Japanese",10,3425,0,False,False,0.0
8/29/2022,MLG,3364,"Greens, Mustard-24 ct",10,4275,10,False,False,1.0
8/29/2022,PLT,3458,"Peppers, Habanero",10,4050,10,False,False,1.0
8/29/2022,CLP,3668,"Eggplant, Japanese",10,3425,0,False,True,0.0
8/29/2022,TXI,3854,"Greens, Pumpkin Vine-12 ct",12,3650,0,False,False,0.0
8/29/2022,YMF,3132,"Carrots, Rainbow",11,3675,0,True,False,0.0
8/29/2022,KSL,3202,"Tomatoes, Slicing",15,4600,0,False,False,0.0
8/29/2022,MFP,3153,"Peppers, Jalapeño",10,3000,10,False,False,1.0
8/29/2022,BXF,3364,"Greens, Mustard-24 ct",5,4275,0,False,True,0.0
8/29/2022,MHA,3364,"Greens, Mustard-24 ct",5,4275,0,False,False,0.0
8/29/2022,SRF,3759,"Onions, Bulb",20,4625,20,True,False,1.0
8/29/2022,CLP,3853,"Greens, Eggplant Leaves -12 ct",15,3650,0,False,True,0.0
8/29/2022,TXI,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,False,1.0
8/29/2022,KHF,3853,"Greens, Eggplant Leaves -12 ct",15,3650,0,False,False,0.0
8/29/2022,PBY,3201,"Tomatoes, Roma",18,4050,18,False,False,1.0
8/29/2022,CLP,3854,"Greens, Pumpkin Vine-12 ct",12,3650,0,False,True,0.0
8/29/2022,KHF,3759,"Onions, Bulb",10,4625,0,False,False,0.0
8/29/2022,CHO,3702,"Greens, Malabar Spinach-12 ct",12,3650,0,False,True,0.0
8/29/2022,MLG,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,False,1.0
8/29/2022,TXI,3758,"Eggplant, African (Bitter Ball)",11,2400,11,False,False,1.0
8/29/2022,LDX,3458,"Peppers, Habanero",11,4050,0,True,False,0.0
8/29/2022,LFF,3458,"Peppers, Habanero",25,4050,0,True,False,0.0
8/29/2022,KHF,3153,"Peppers, Jalapeño",12,3000,12,False,False,1.0
8/29/2022,CVP,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,10,False,False,1.0
8/29/2022,PLT,3702,"Greens, Malabar Spinach-12 ct",12,3650,12,False,False,1.0
8/29/2022,CVP,3702,"Greens, Malabar Spinach-12 ct",12,3650,1,False,False,0.08333333333333333
8/29/2022,CBS,3404,Tomatillos,20,3275,20,True,True,1.0
8/29/2022,SRF,3759,"Onions, Bulb",20,4625,20,True,False,1.0
8/29/2022,CLP,3702,"Greens, Malabar Spinach-12 ct",12,3650,0,False,True,0.0
8/29/2022,MLG,3758,"Eggplant, African (Bitter Ball)",11,2400,3,False,False,0.2727272727272727
8/29/2022,MLG,3702,"Greens, Malabar Spinach-12 ct",14,3650,0,False,False,0.0
8/29/2022,LOF,3364,"Greens, Mustard-24 ct",5,4275,0,False,False,0.0
8/29/2022,SXF,3826,"Greens, Sweet Potato Leaves-12 ct",50,3525,50,False,False,1.0
8/29/2022,BXF,3853,"Greens, Eggplant Leaves -12 ct",15,3650,0,False,True,0.0
8/29/2022,SRF,3759,"Onions, Bulb",10,4625,10,True,False,1.0
8/29/2022,CHO,3853,"Greens, Eggplant Leaves -12 ct",15,3650,0,False,True,0.0
8/29/2022,PZM,3828,"Peppers, Green Bell",10,4075,10,True,False,1.0
8/29/2022,SRF,3201,"Tomatoes, Roma",18,4050,18,True,False,1.0
8/29/2022,LEE,3828,"Peppers, Green Bell",10,4075,10,,,1.0
8/29/2022,YMF,3702,"Greens, Malabar Spinach-12 ct",14,3650,0,True,False,0.0
8/29/2022,PLT,3854,"Greens, Pumpkin Vine-12 ct",12,3650,12,False,False,1.0
8/29/2022,YMF,3668,"Eggplant, Japanese",10,3425,0,True,False,0.0
8/29/2022,LFF,3153,"Peppers, Jalapeño",10,3000,10,True,False,1.0
8/29/2022,CTH,3202,"Tomatoes, Slicing",15,4600,0,False,False,0.0
8/29/2022,YMF,3853,"Greens, Eggplant Leaves -12 ct",20,3650,0,True,False,0.0
8/29/2022,BXF,3854,"Greens, Pumpkin Vine-12 ct",12,3650,0,False,True,0.0
8/29/2022,DTF,3202,"Tomatoes, Slicing",36,4600,36,False,True,1.0
8/29/2022,CAL,3153,"Peppers, Jalapeño",12,3000,12,True,True,1.0
8/29/2022,KSL,3828,"Peppers, Green Bell",10,4075,0,False,False,0.0
8/29/2022,MLG,3854,"Greens, Pumpkin Vine-12 ct",14,3650,12,False,False,0.8571428571428571
8/29/2022,LDX,3153,"Peppers, Jalapeño",10,3000,10,True,False,1.0
8/29/2022,CBS,3201,"Tomatoes, Roma",15,4050,0,True,True,0.0
8/29/2022,CBS,3153,"Peppers, Jalapeño",12,3000,12,True,True,1.0
8/29/2022,LFF,3828,"Peppers, Green Bell",20,4075,10,True,False,0.5
8/29/2022,CLP,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,0,False,True,0.0
8/29/2022,KHF,3668,"Eggplant, Japanese",10,3425,10,False,False,1.0
8/29/2022,SRF,3759,"Onions, Bulb",20,4625,0,True,False,0.0
8/29/2022,BXF,3826,"Greens, Sweet Potato Leaves-12 ct",10,3525,0,False,True,0.0
8/29/2022,PLT,3758,"Eggplant, African (Bitter Ball)",22,2400,22,False,False,1.0
8/29/2022,CHO,3854,"Greens, Pumpkin Vine-12 ct",12,3650,0,False,True,0.0
8/29/2022,MLG,3759,"Onions, Bulb",10,4625,10,False,False,1.0
8/29/2022,PLT,3853,"Greens, Eggplant Leaves -12 ct",20,3650,0,False,False,0.0
8/29/2022,CHO,3458,"Peppers, Habanero",10,4050,0,False,True,0.0
8/29/2022,KSL,3364,"Greens, Mustard-24 ct",10,4275,0,False,False,0.0
8/29/2022,HAF,3758,"Eggplant, African (Bitter Ball)",11,2400,0,False,True,0.0
8/29/2022,MFP,3759,"Onions, Bulb",10,4625,0,False,False,0.0
8/29/2022,MMO,3364,"Greens, Mustard-24 ct",5,4275,0,False,False,0.0
8/29/2022,SXF,3758,"Eggplant, African (Bitter Ball)",11,2400,11,False,False,1.0
8/29/2022,PBY,3668,"Eggplant, Japanese",10,3425,10,False,False,1.0
8/29/2022,TEB,3854,"Greens, Pumpkin Vine-12 ct",12,3650,12,False,True,1.0
8/29/2022,CMU,3132,"Carrots, Rainbow",11,3675,0,False,False,0.0
8/29/2022,RSV,3755,"Carrots, Orange",22,3675,22,False,False,1.0
8/29/2022,CBS,3404,Tomatillos,66,3275,66,True,True,1.0
8/29/2022,PLT,3854,"Greens, Pumpkin Vine-12 ct",14,3650,2,False,False,0.14285714285714285
8/29/2022,PLT,3364,"Greens, Mustard-24 ct",5,4275,0,False,False,0.0
8/29/2022,MFP,3364,"Greens, Mustard-24 ct",5,4275,5,False,False,1.0
8/29/2022,MFP,3458,"Peppers, Habanero",10,4050,10,False,False,1.0
8/29/2022,CAL,3201,"Tomatoes, Roma",15,4050,15,True,True,1.0
8/29/2022,TXI,3702,"Greens, Malabar Spinach-12 ct",12,3650,12,False,False,1.0
8/29/2022,D2D,3754,"Cabbage, Red",5,4075,5,True,True,1.0
8/8/2022,KSL,3362,"Cucumbers, Pickling",11,2400,0,False,False,0.0
8/8/2022,YMF,3754,"Cabbage, Red",5,4075,0,True,False,0.0
8/8/2022,RSV,3809,"Beans, Green, Yellow or Purple",6,7100,0,False,False,0.0
8/8/2022,HAF,3809,"Beans, Green, Yellow or Purple",5,7100,5,False,True,1.0
8/8/2022,ONC,3754,"Cabbage, Red",5,4075,5,False,False,1.0
8/8/2022,YMF,3809,"Beans, Green, Yellow or Purple",10,7100,10,True,False,1.0
8/8/2022,D2D,3182,"Squash, Summer, Patty Pan",18,2400,0,True,True,0.0
8/8/2022,SXF,3362,"Cucumbers, Pickling",11,2400,11,False,False,1.0
8/8/2022,CLP,3182,"Squash, Summer, Patty Pan",18,2400,0,False,True,0.0
